variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"y_hat1[10,2]",0.5441883511875,0.54483,0.04457218687223166,0.04470261389999991,0.47051014999999996,0.617268,1.000155661720776,9078.072449100948,10038.983670967265
"y_hat1[11,2]",0.540524694,0.541551,0.04612265614745095,0.045714488399999954,0.46306034999999995,0.6160391999999999,1.0002347793499278,8188.392178089529,9795.696704568445
"y_hat1[12,2]",0.5379897225625,0.5392775000000001,0.047555792311167126,0.04700509169999995,0.45743839999999997,0.6154088999999999,1.0002874016750287,7700.428360170524,9446.918626923854
"y_hat1[13,2]",0.5362100560625,0.5377695,0.048775127262377656,0.04810369830000002,0.45291145,0.61481255,1.000322672529925,7430.64710633598,8966.615446111391
"y_hat1[14,2]",0.534944686,0.536694,0.0497728943655166,0.04890800880000002,0.44969895,0.6146813499999999,1.0003459419214045,7260.929312002762,8921.338741995247
"y_hat1[15,2]",0.5340347630625,0.5360115000000001,0.050573260279127515,0.04953218339999995,0.4472793,0.6145725499999999,1.0003614188422587,7152.888243037489,8862.682530729122
"y_hat1[16,2]",0.533373748625,0.5355825000000001,0.05120867439890718,0.0500607303,0.44491305,0.61444135,1.0003713383169142,7087.599276797706,8588.975732057703
"y_hat1[17,2]",0.5328890753125,0.5353334999999999,0.051710557488445975,0.05043138029999996,0.4435781999999999,0.6144229,1.0003773591357268,7016.033391678424,8392.591463939434
"y_hat1[18,2]",0.5325306531875,0.535151,0.0521061739902291,0.05065525289999998,0.44246090000000005,0.61440675,1.000381478659837,6989.229908236897,8201.289449474933
"y_hat1[19,2]",0.532263508,0.5350280000000001,0.0524179927363648,0.05084576700000003,0.44122675,0.6143955,1.0003846561212368,6969.645842208154,8042.456075773251
"y_hat1[20,2]",0.532062676,0.534931,0.052663994294621874,0.050883573299999964,0.44051370000000006,0.6143955,1.0003863121626246,6956.931070495811,7983.6070510767795
"y_hat1[1,3]",0.08539718988125,0.0774907,0.036796384884106456,0.032398664759999994,0.04028762,0.15794029999999998,1.000920034281949,4357.26569726482,6015.507175066946
"y_hat1[2,3]",1.0075337431875,0.993066,0.24040570404783562,0.25923779910000005,0.64248145,1.422063,1.0007635664356056,4766.420419682743,6488.72747135814
"y_hat1[3,3]",1.5310107934375,1.540555,0.2224159819891781,0.2328942210000002,1.156096,1.8820535,1.0005548027675721,6001.737552513871,7651.134411236795
"y_hat1[4,3]",1.760930166875,1.76607,0.16573710834234892,0.16091399100000006,1.47515,2.023355,1.0003636558808564,8067.4223827642745,8556.398036397188
"y_hat1[5,3]",1.85624785625,1.8532,0.12645472343188383,0.12292236600000005,1.651199,2.0693810000000004,1.0001884333471722,10375.547109101195,10553.980382102432
"y_hat1[6,3]",1.890341970625,1.883815,0.1074434820516703,0.10773312899999997,1.7247165,2.0768325,1.000100982076236,10151.76362753011,12639.795990704068
"y_hat1[7,3]",1.896408295625,1.889145,0.09881736388036326,0.09945280799999988,1.7454885,2.069706,1.0001037199417564,8511.962774428737,10837.358364580945
"y_hat1[8,3]",1.890006618125,1.88323,0.09326364412018401,0.09329260499999985,1.7466485,2.0544925,1.0002625798351092,7798.607397761667,11256.130030890938
"y_hat1[9,3]",1.8786302,1.873105,0.08816185783628923,0.08751787800000004,1.7420894999999998,2.03426,1.0003727565886562,7756.616114493655,11428.783574588158
"y_hat1[10,3]",1.865908810625,1.86164,0.08323597340458286,0.08213603999999984,1.7348145,2.010996,1.0004209088771197,8175.518972629401,10335.508643389943
"y_hat1[11,3]",1.8535568675,1.85104,0.07889361650520449,0.07819232400000001,1.727996,1.9886840000000001,1.0004112733025063,8997.531377936155,10506.39433506748
"y_hat1[12,3]",1.842321143125,1.84098,0.0755494879782145,0.07435238999999988,1.7197765000000003,1.970102,1.000351241333799,10237.845649503704,10475.313587626097
"y_hat1[13,3]",1.8324588025,1.83217,0.07341463949774786,0.07281048599999998,1.7122585,1.954182,1.0002672523000036,11826.647005093526,11526.631249757307
"y_hat1[14,3]",1.82398445375,1.82393,0.07247625480283872,0.07221003299999999,1.7046664999999999,1.943603,1.000175057530588,13306.942240067916,12345.496208654376
"y_hat1[15,3]",1.816799750625,1.816955,0.0725593762571333,0.07262516100000008,1.6966695,1.9371045,1.0000906287769145,14429.859073016878,12204.613313954089
