variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
logLikelihood[1],-5.188692053125,-5.120559999999999,1.1239643647813182,1.1045295869999991,-7.156349,-3.456378000000001,1.0001892203090923,13639.289651881343,9477.983699366367
logLikelihood[2],2.867604292685,2.8878250000000003,0.6165024376065845,0.6102159209999998,1.8168644999999999,3.8442799999999995,1.0001075015878262,13633.627048351213,11673.697913680115
logLikelihood[3],3.7472311150925,4.071805,1.5610275465638517,1.4115686339999993,0.7215097000000001,5.620822499999999,1.0002253234806378,16293.719781145293,13857.583983682543
logLikelihood[4],6.1951367325,6.25231,0.4352773608042925,0.4226818470000008,5.3947345,6.8022025,1.0002310282699503,19507.930519326117,11709.483420793602
logLikelihood[5],4.783988105125,4.939095,1.0210544320580173,0.9807547260000004,2.882187,6.1621305,1.0001401413778714,18109.685848337453,14000.505544157637
logLikelihood[6],4.760089373125,4.802625,0.5848262942476304,0.5780138489999999,3.7251225,5.647526,0.9999687946296737,14970.48394417306,13852.362339923879
logLikelihood[7],3.317724154729375,3.4519,1.2839949017720302,1.246881426,0.9986815000000001,5.1488855000000004,0.9999408825192517,15113.61794835707,12810.15116249804
logLikelihood[8],5.428420476875,5.44126,0.09313373168669856,0.09040153499999999,5.253909,5.556873,0.9999425673180155,15747.082139140044,13759.758602806516
logLikelihood[9],6.581703883125,6.616605,0.15287293376745933,0.13249254899999988,6.2810315,6.765881,1.0000854343984005,14940.682343201835,13761.776992549325
logLikelihood[10],6.42845378125,6.43064,0.020245287229515577,0.019392407999999313,6.39089,6.45768,1.0000809476249175,15051.013030450818,12703.779865687025
logLikelihood[11],3.80365930125,3.80424,0.018880862839078492,0.018695586000000014,3.77211,3.833391,1.0001344097633524,13702.524639462661,12991.886051734697
logLikelihood[12],6.2522814525,6.25201,0.009743062886351201,0.009681378000000875,6.23668,6.2688405000000005,0.9999654592498917,14481.660132423147,12607.667229027373
logLikelihood[13],5.153199263125,5.14745,0.06869771613971924,0.06622774199999998,5.0498965,5.274750500000001,0.9998793200534434,13887.424035094471,12284.731290426285
logLikelihood[14],5.96387364625,5.96255,0.012986864243632528,0.012298167000000571,5.94492,5.98717,0.9999607218561841,13750.758199422724,12126.151352841687
logLikelihood[15],5.49661668625,5.49503,0.0137236560918581,0.012809663999999643,5.47713,5.52149,0.9999447582646943,13492.280966939163,12053.723376189228
logLikelihood[16],6.616679185625,6.61666,2.5712015667153155e-4,2.5204199999967594e-4,6.6163,6.61714,0.9999496582098526,13901.378641742305,12409.747721956517
logLikelihood[17],4.7707284675,4.77064,0.001868433492708811,0.001571555999999761,4.76791,4.773820499999999,1.0005019749364614,13197.018576435177,12161.536264401171
