variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
logLikelihood[5],-2.6419756774435,-2.605995,1.121961779106209,1.111097505,-4.5592394999999994,-0.8480309500000001,1.0007458734532029,11033.250949608435,7961.462861259878
logLikelihood[6],1.3024604506775626,1.3288449999999998,0.7055109795324717,0.6979954779,0.09528868000000003,2.4133695,1.0008536215574213,11568.684577350572,8694.993209438673
logLikelihood[7],5.344549815625,5.478815,0.6456066190141191,0.5871540780000001,4.0894699999999995,6.1303215,1.0001510562910174,16310.824549960802,12801.68255057952
logLikelihood[8],6.32650143,6.37078,0.30329695663078937,0.2867644920000002,5.7652515,6.7404114999999996,1.0003311671302226,11714.930537452014,10377.914994689354
logLikelihood[9],4.03722979805,4.1434,1.0523581665603225,1.0228160880000006,2.1214304999999998,5.5637785,1.000835330765773,11694.025862740647,9304.306357652513
logLikelihood[10],4.680401671875,4.694535,0.1908453435862639,0.187185663,4.343236500000001,4.968103999999999,1.0008604944312003,11493.945568291629,8667.107615517627
logLikelihood[11],1.738266815925,1.8099699999999999,1.1702275471494883,1.1596155899999998,-0.30381064999999996,3.547262499999999,1.0008560770033976,11483.247051483182,8001.394788452791
logLikelihood[12],4.0359379775,4.05701,0.36039101315965816,0.3535852740000001,3.3996869999999997,4.588413,1.0004313183868154,7916.100833712227,8578.815659094089
logLikelihood[13],4.833936079375,4.88796,0.6159229967071184,0.6019949039999999,3.7290905,5.7456105,1.0007126564536557,11762.906327265497,9566.426080777293
logLikelihood[14],5.663821629375,5.69738,0.2831588288440092,0.26973683099999957,5.156263,6.06473,1.0007934069705988,13960.246508548666,12138.29310730469
logLikelihood[15],4.87263591875,4.908785,0.4692664495466145,0.4609329269999999,4.0437185,5.577675,1.0005100850214868,11094.898077684787,8686.741474923752
logLikelihood[16],2.4053181216975,2.43307,0.6163894516010129,0.6054345360000001,1.340007,3.371599,1.0008573033875956,10719.70322325875,8129.290083338661
logLikelihood[17],5.467960814375,5.5087,0.3602394279509583,0.3488261279999999,4.8182635,5.9861825,1.0000914245149046,12214.571806136571,10819.064106298189
